baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,taxon,Functional_Category,COG,COG_Cat
7.476894206119557,2.834122852670051,0.8993626829915166,3.1512568914278427,0.0016256943553235876,0.019065026818994635,702159,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.56165659875058,-5.756158197622567,1.8317563952836908,-3.1424256044325642,0.0016755428696540841,0.01935173678902745,1518166,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.277801897271109,-5.074080392199124,1.6150797831153891,-3.141690240473159,0.0016797564402583074,0.01935173678902745,1683670,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
10.788155603228457,-2.443450920021852,0.7781218247075137,-3.1401907033520295,0.0016883788768112496,0.019387883966446046,2107562,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.437182164394445,-5.731364943738479,1.8608603196825906,-3.0799544077097014,0.0020703228453282175,0.021751340185654344,503818,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
6.306300814611656,3.038399788325859,0.993623495649825,3.057898491358399,0.00222895065749547,0.022552683881502358,1136440,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
10.942522898414309,-2.293709297716084,0.7592998278601906,-3.020821569497871,0.0025208986628083405,0.023751503706355023,909787,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
11.180029360344605,-2.584068618993977,0.8625804163570928,-2.9957422751459952,0.002737777184487109,0.024878852875418654,1615026,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
6.937813803946492,2.7256109003276277,0.9233273723877647,2.951944220259689,0.003157799689928745,0.026483889942764578,701490,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.525837943706545,-4.575111853908981,1.5767495589705336,-2.90160972481647,0.00371250739160635,0.02867348596693145,1375159,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
6.897685608802625,2.9294918510549466,1.0205138454212341,2.870604709773193,0.004096874847383589,0.0301383796336495,1635102,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.540364835823756,-5.1721427720201545,1.8077704806785388,-2.8610616376913143,0.004222249548379636,0.030536775270140492,1862546,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.425839477627817,-5.141642610758975,1.8085716259342788,-2.842930043261563,0.004470088084856465,0.0314755168278015,2026541,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.222894405830448,-5.08591748171682,1.7973432915644103,-2.8296861849302197,0.00465936809874988,0.03209079275011058,2075533,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms","ABC-type antimicrobial peptide transport system, permease component (SalY)",Defense mechanisms (V)
5.006199502926919,5.940024010834619,2.1268126380759496,2.7929230363274233,0.005223411818528341,0.03408987432187342,258849,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.013440964390931,-5.037526487075386,1.8082637321979322,-2.7858361572912305,0.00533898499588869,0.03440877324566203,885926,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.394273658747521,-4.538265167915898,1.6437516744835465,-2.7609189626175037,0.00576389763484073,0.03562699632290906,2026540,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.322500013418137,-4.516961533016819,1.6891503290506098,-2.674102745819898,0.007492949098036396,0.040956385099604996,1441320,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.067753528656912,-4.361949117787024,1.6380412467163918,-2.6629055443695098,0.007746915654857931,0.04155476449407942,2075535,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.24920408188596,-4.416219807032954,1.7699220576866397,-2.49514931341391,0.012590413808734078,0.05302622626165938,1864467,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.587894553067874,2.7788967466219248,1.1308923062457343,2.4572602813499835,0.014000121164690503,0.05544153609292873,694056,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
6.6382060297255,-2.1138786903271387,0.8790402051255141,-2.404757686851545,0.016183192296106475,0.059021329865099385,195106,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.819340406288009,-2.8015013554756254,1.329684440599376,-2.1068918834703405,0.03512695233244517,0.08828695501432798,459755,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.807871122068189,2.392215292629158,1.2383062731222396,1.9318446046449205,0.053378688779204105,0.11204988211158708,10095,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
7.60847685325036,-2.393700196088752,1.2556514655617252,-1.906341259290381,0.056605944474119714,0.11617221937772662,990633,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
6.311764976226855,1.4629374018170993,0.8485305895864655,1.724083279696572,0.084692810074839725,0.1492245363864688,542208,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
7.363219005769851,-2.0019349173933225,1.230433569219066,-1.6270158482947719,0.10373373189795296,0.17068101106563655,36117,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms","ABC-type antimicrobial peptide transport system, permease component (SalY)",Defense mechanisms (V)
6.1136755467859425,-2.2173996622775434,1.3772440688976009,-1.6100266556620102,0.1073920372360122,0.17516735634624442,1253827,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
7.948855072379057,-2.0783498100732447,1.30161069854317,-1.596752248886277,0.11032094387175834,0.1787442827682204,140462,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.028194429691034,1.4644625850859412,0.922365034266868,1.5877256082782383,0.11234839971753434,0.1812103445892164,782116,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms","ABC-type antimicrobial peptide transport system, permease component (SalY)",Defense mechanisms (V)
5.638519722556079,1.450464529275162,0.9268756788337918,1.564896525389637,0.11760717354352032,0.1871759400035029,788285,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.563499076034798,1.4163422100444507,0.9345727691295179,1.5154969808971255,0.12964659431470285,0.201502125975632,1424002,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.30241206977677,1.6074633927811222,1.0708795066046244,1.5010684048645335,0.13333786977773832,0.2053621647622166,282048,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
6.043797042543876,1.3518863991291352,0.9162954584663485,1.4753826253726696,0.14010970384009244,0.21294765496392754,624618,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.0723087938842735,1.4530975968368036,0.9988969390867004,1.45470222199838,0.14575171718537272,0.2189457412915087,231855,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.685272440133997,1.5231766707997918,1.0950372873250265,1.3909815569117565,0.16423101949950822,0.238810822190385,782115,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms","ABC-type antimicrobial peptide transport system, permease component (SalY)",Defense mechanisms (V)
5.838749378866994,-1.2766508038212347,0.9369066383937175,-1.3626232876415443,0.17300126564014923,0.24809846804063748,1051694,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms","ABC-type antimicrobial peptide transport system, permease component (SalY)",Defense mechanisms (V)
8.731758416717794,-1.7080959456404574,1.2731494657556144,-1.3416303360946722,0.17971588496879948,0.25548820708181547,607593,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms","ABC-type antimicrobial peptide transport system, permease component (SalY)",Defense mechanisms (V)
5.126874639403457,1.326646376322157,1.002904070762492,1.3228048574112663,0.18590028147372903,0.26215117190114545,2035092,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.363735915034384,-1.1338741134391588,0.886415894354484,-1.2791671727241327,0.20083819312221543,0.27838454211713776,2078442,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.1917584944888855,0.8917711231480803,0.7013218189876695,1.2715576487201223,0.20353033238046547,0.2812517292993165,596158,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.704073560576639,1.183712240281392,0.9477430360719526,1.2489801509778908,0.2116723338170759,0.28948392021427694,1070245,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
6.02298928077819,-1.1384731716147367,0.9411535589135207,-1.209657192317271,0.22641046244092966,0.30464565214360084,1494604,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
6.197274266645836,-1.0163444204893382,0.9180428160449906,-1.1070773636330378,0.2682604814627414,0.34837910154496426,1129470,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
5.398249997286352,-1.0880567122149538,0.9978782187852799,-1.0903702393058028,0.27555008599001796,0.3557188392310162,592151,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms","ABC-type antimicrobial peptide transport system, permease component (SalY)",Defense mechanisms (V)
5.5313417029189225,0.7497974962502647,0.7171553671669116,1.0455161190695739,0.2957844946530132,0.37674391093468224,1490165,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.013266998941263,0.735689993163047,0.7094216857074898,1.0370277762644942,0.2997229123909556,0.3809521573620043,693378,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO),Defense mechanisms (V)
5.222401749433276,0.7048958683923662,0.6826849170713898,1.032534703441608,0.30182169913689016,0.3831937053041126,836028,"Amino acid transport and metabolismnergy production and conversionell cycle control, cell division, chromosome partitioningefense mechanisms",Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),Defense mechanisms (V)
